listing_id,id,date,reviewer_id,reviewer_name,comments
5203,2822653,7/11/12,3109628,Anna,"I had a great stay and Mary Ellen and her family were lovely - especially after I had to make some changes due to storm Sandy, everything worked out well in the end :)"
5203,2891736,15/11/12,79276,Yumiko,"I have just stayed her place while 5 days. I actually had been living in this aria while long before moved to back to Japan. That is why This aria was perfect for me. It is very safe and convenience like just 20 minutes to get to Times Square. There are many good places to eat. Also, there some nice night places like Jazz live house or fancy bars. The room was very comfy. And it was completely private room. I enjoyed stayed her place and the neighborhood. Due to Sandy hurricane happened in NYC, I actually had to changed so many times my schedule. She was very flexible and helpful for it. Thank you Marry Ellen! I am defiantly coming back to in future! I am strongly suggest her place for your vacation!!"
5203,3031183,5/12/12,3971266,Catherine,"What a wonderful experience!  This family is terrific.  Being from a large family myself, having the parents and children around was a real treat.  In addition of having my own room, the kitchen was available for me to use and the bathroom was pretty much mine, too.  The true surprise was listening to the children play piano each evening - they are really good!  Next time I'm in New York, I will definitely hook up with Mary Ellen and her family."
5203,3104542,17/12/12,4166070,Jessica,"NY was a little overwhelming at first and MaryEllen's apartment was exactly the place I needed to recoup. The room is cozy, the shower is hot and the neighborhood is safe. I was even able to score some delicious homemade raviolis on their pasta night! Couldn't have asked for a better host family. Thanks!"
5203,3121169,19/12/12,593077,Tracy,"MaryEllen was a fantastic host!  She was so flexible with me, and even accepted  a date that she did not list as available because it worked for my schedule.  So helpful!  Also the apartment is in a great neighborhood, 2 blocks from the subway.  Very safe area and doorman in the evenings.   The room was exactly as described, the bed and linens were very comfortable.  While I didn't have too much interaction with all of the family, the interaction I did have, they were kind and helpful and so polite!  I would absolutely stay here again!"
5203,3608641,22/2/13,2384884,Shaina,"I love staying here.  It's convenient, comfy, and I feel right at home.  The bed and sheets are perfect, the terry cloth robe is very cozy, and breakfast is delicious.  Mary Ellen and her family are wonderful!  Thanks for everything."
5203,3885802,25/3/13,4519848,Melissa,"After deciding that I was going to relocate from New Zealand to New York, I was hit with the task of finding safe, clean, and affordable accommodation in an incredibly overpriced city.  Finding MaryEllen's apartment was the best thing I could have done - the location was great, less than a 1 minute walk to a major subway line, safe, well-lit, very clean area.  MaryEllen's building also has an elevator which is such a lifesaver after all those steps you take getting around the city!  MaryEllen and her family are also so generous with their time in assisting you with advice on how to get to the places you need to be.  This was my first AirBnB experience, and it couldn't have been better!"
5203,4045281,5/4/13,1966311,Georgeta,"I enjoyed my stay. The room was as depicted in the picture. The bathroom was just across the room, no clutter, clean. Providing a fluffy white robe was  very thoughtful and added to the cozy feel. MarryEllen and her family were delightful, I only feel sorry I was so busy that I did not have more time to chitchat a lit bit more. Additionally, the location of the apartment is great, just off Broadway, close to subway and restaurants. Very safe. Perfect for anyone visiting NYC. Thanks MaryEllen. "
5203,4146349,14/4/13,3997059,Brenda,"A perfect place for this solo traveler...great west side location, a comfy room, gracious accommodating hosts...and the background bustle of their lively family.  "
5203,4431128,5/5/13,4211636,Karen,"This is perfect for someone who wants a homey, comfortable and personable place to stay. I was warmly welcomed by Mary Ellen when I arrived, and had opportunities for nice conversations with other family members during the course of my stay. I had plenty of privacy and could come and go on my own schedule - no pressure to socialize. The room was comfortable; the location is incredible: just two blocks from Central Park and between Amsterdam and Broadway, so it's close to plenty of restaurants, coffee shops and markets, as well as very close to public transportation lines. And where else could I hear piano music as I got ready for my day!"
5203,4563417,13/5/13,5088903,Lisa,"I really enjoyed my stay at Mary-Ellen's.  In fact, I felt extremely 'at home' there.  She and her family were so welcoming and I had several fun chats with their eldest daughter who was also very helpful.  My early arrival was accommodated, I was free to come and go as I pleased and the home-made granola with fruit and yoghurt at breakfast was delish.  Mary-Ellen even gave me some to go home with, along with the recipe, which I just made for the first time back in Paris.  Thanks Mary-Ellen & co!  :-)  A bientôt..."
5203,4699722,21/5/13,1130261,Aline,"This was my first time using airbnb and everything went good since booking the room and effectively staying.
MaryEllen and her family were wonderful hosts.
The room and bathroom were exactly as pictures, very confortable bed!!!
Certainly I""ll be back to the house 
Thank you MaryEllen for all the help during my stay, you were amazing!,
Hope see you soon! "
5203,5226705,19/6/13,492482,Maria De Lourdes,"Very nice! I enjoyed MaryEllen's apartment,  the accommodation too was very nice! Thank you so much, all of you, it's been great! Bye!"
5203,5495606,2/7/13,79276,Yumiko,"The apartment was 2 subways stops nearby. It is just 20 minutes to get to TSQ. There is doorman. Beautiful the Cathedral of St. John the Divine 5 blocks away...Also my favorite place is Colombia university is also close. The campus is beautiful. Great Mexican, Cuban, Hamburger, cafe places are just close to the apartment. Safe neighborhood and nice host and cozy room. Everything was parfect!! I really want to back to their place again!! Thank you!!!"
5203,5726981,14/7/13,79276,Yumiko,I loooove Lehmann family. This place is very confirmable for me. The room is perfect size for 1 parson. It’s a perfect cozy room with High sealing. This is second time I came back to this place. The reason is very simple. I just like this family and place is comfortable and safe. I just want to say thank you for always welcoming me!!!
5203,5846616,19/7/13,5166627,Mira,MaryEllen was not home when I arrived in the middle of the day but her daughter took care of me and she was really helpful! I met MaryEllen later that day and she was really welcoming. The place was nice and clean. I would recommend this place to all and would stay there again!
5203,6051287,28/7/13,6809030,Margie,"Staying with MaryEllen and her family was fantastic! This was my first experience with Airbnb and I absolutely loved my time with them.  The room was clean and very inviting, the bed is honestly the most comfortable I have ever slept in, and even though another family came to stay in the other room during my stay, I never had to wait for the bathroom.  I felt totally comfortable coming and going as I pleased, and MaryEllen left croissants and Nutella for me for when I woke up since I like to sleep in on vacation. I loved hanging out with the family, and I got along well with all of the children-- such a sweet family! The shower was nice and tall, which was great for someone who is 6'4"" (the twin bed was a little short for me but that was my only complaint-- the footboard was low enough for me to put my feet over). The oldest daughter was very helpful when I arrived and drew me a map of the area and gave me recommendations for places to eat, and the whole family was very willing to answer the questions I had, and since I was fighting allergies, they let me have their Throat Coat tea with extra honey :) I would absolutely stay here again, any time! "
5203,9578332,2/1/14,10895107,Jen,"I stayed here for New Years Eve and it was a much better alternative to spending $$ in a hotel! The subway was only a couple blocks away and I felt very safe walking to and from the subway. The entire family was very nice and welcoming! Mary and her oldest daughter were very helpful. Her oldest daughter took me to and showed me how to navigate the metro, gave some ideas on what to do on NYE and how to get there, and put out breakfast in the morning. The house was clean and quiet, and Mary had made soup so it smelt delicious as soon as I walked in! I felt like I had a lot of privacy and slept well on the bed - and I'm a pretty picky sleeper. I would definitely stay there again!"
5203,13517176,29/5/14,15157219,Anastasia,"Over 150 good reviews-they know what they do, right?! I see why now.
I was looking for most importantly safe and convenient relatively subway place. It was a perfect match! 
I felt very home, relaxed and welcomed. I stayed in smaller room but honestly-it was totally enough space for my needs. Super comfortable bed, fan was chilling room perfectly or hot May nights (there is even optional AC if its too hot), I had closet and shelves for all my stuff, small table. Shower might  shared with another guest if someone is staying in bigger room, but it's clean and nice.
Very kind family members did leave granola breakfast and coffee every morning. They were so generous to help with advice, some medicine for my non-wellness and even made a lil card at breakfast table at my (Website hidden by Airbnb) the same time I never felt bothered and had as much privacy, rest and comfort as I needed.
Subway is literally 3 min walk; it's 15 min to midtown and 30min to downtown-it's amazingly convenient, there is no way you will be late or confused! In the area there are multiple groceries stores, places to eat. It also safe. When I move to NYC next year I will be looking for a place in same neighborhood. 
I will def recommend this place to all my friends-visitors of NYC. 

Thank you dear family!!!
"
5203,13828144,5/6/14,12845368,Angie,Had a very enjoyable time here. Felt like I was very well taken cared of. Mary Ellen and her family were very gracious hosts. The location was great - very safe and near the subway. Really appreciate the breakfast that was put out every morning too! It just made the whole experience that much more sweeter. Would definitely stay here again :)
5203,14362239,17/6/14,15884889,Crystal,"This is my first time to visit New York and i feel so lucky to stay in Mary's apartment. The location is prefect convenient where takes 5 mins to Metro as well as near by west Central Park and Columbia University. The guest room is very cozy and clean that i feel like ""at home"". Mary's family is very nice and welcome to me! Besides, Mary is a good talent for cooking and i enjoyed the breakfast time with her adorable daughters Richel and Abbey. :)  Thanks Mary again and I would like to recommend to everyone who seeks for a homey, comfortable and personable place to stay. "
5203,14446523,19/6/14,16355944,Maria,"MaryEllen was a great host, very friendly and helpful. The apartment is located in a nice area on the upper west side, just a few mintues walk from the metro or less than $20  cab ride from Time Square. 
She left a light breakfast in the kitchen for me in the morning. The bathroom is shared with the other guests, if any, otherwise it is all yours.  I will definitely recommend her for your visit to NYC. Lovely stay in a truly lovely american family.
"
5203,14745643,25/6/14,15875596,Margaret,"I am happy to report that all the information provided by Mary Ellen is completely accurate. I agree with the other positive reviews posted here. I will add that the neighborhood is very convenient and close to everything I needed (bank, buses, subway, Rite Aid, Starbucks, etc.). It is also very close to the Cathedral of St. John the Divine and to the coffee shop featured on Seinfeld. I would stay here again for sure. I had no troubles whatsoever and I was very comfortable. I will miss Mary Ellen's homemade granola! Thank you, Lehman family!"
5203,14830937,27/6/14,7575663,Laura,"My stay in NYC wars certainly improved because I stayed with MaryEllen and her family. When I arrived Mary Ellen greeted me outside here door and made me feel very welcome. The room and bathroom were neat and clean, the mattress was just right. The air conditioner kept the room very comfortable and provided a noise screen too. Great neighborhood! I felt very comfortable walking by myself at night. I will definitely contact Mary Ellen for lodging my next time in NYC."
5203,16086867,22/7/14,15937647,Victoire,"I head a great stay in this cosy little room for my first trip in New York.  The appartment is perfectly well located, 3 minutes walk to the subway, I felt perfectly safe even at late hours. 3 blocks from Central Park. The room in itself is very clean and tidy, with plenty of space to fit your things in. Very clean bathroom as well, you share it with other guests if any. Breakfast ready early in the morning with some nice suprises every now and then (home-made blueberry muffins unforgettable !). Mary Ellen and her daughter provided me with useful advice and were always willing to help. I would definitely come here again."
5203,16658289,31/7/14,15598968,Claudia,"My living room was confortable and nice. The room is small but it has everything you need and the bed is fantastic! The bath you can use is right in front of the room and it is only for the host. The house is located very well, next to the subay and you can reach the main places very simply. All the family is friendly and respectful of your privacy. Thanks MaryEllen, to you and all your family! Bye! "
5203,17173532,8/8/14,18766209,Jiaxin,Mary is very nice. She gave me the big bedroom and provided delicious breakfast for me. Big thanks!
5203,19780498,18/9/14,14169079,Tiffani,"I was moved into the big double room - and it was wonderful. The apartment is conveniently located near the subway, and near shops and a Starbucks. MaryEllen and her family were very welcoming - she provided homemade granola for breakfast and even made me decaf coffee when I requested it. The bed was comfortable and the room was nice and quiet, the bathroom was very nice. The only downside is that the wifi didn't always reach to the back rooms which made it hard to facetime my family at home. Great stay over all though."
5203,20156966,24/9/14,6253876,Wendy,"My host was wonderful and my stay in this cosy family apartment, and great neighborhood, was the best!"
5203,20257961,26/9/14,568104,Henrik,Mary Ellen is an amazing host. She has a great home and a huge space for her family. The room and bathroom provided is quite spacious. She is super generous with serving  breakfast in her dining room including homemade granola (very nom nom)
5203,20514830,30/9/14,9933534,Carol,"I felt very much at home amidst the family activities.  The children were courteous, quiet, and friendly.  Mary Ellen was very hospitable and accommodating to my needs.  The location was absolutely perfect and I would stay there again. "
5203,21394944,16/10/14,4197782,Janine,"The stay with Mary Ellen and her family has been a wonderful experience. The room was very clean and the bed super comfy. My luggage didn't arrive, so Mary Ellen got my some supplies and got me some clean clothes. I appreciated that so much! Thank you again. The family was very friendly. And the cereal was delicious. I would recommend her room any time. "
5203,21580156,20/10/14,13603658,Ariane,"This was my first with Airbnb and I absolutely loved it. The location is great, very close to the metro, easy to get by and around NY. Their home is lovely and very welcoming. I highly recommend it for women travelling alone. The family was extremely respectful. The bed is super comfortable. The wifi fast and reliable (important for me because I was traveling for work).
"
5203,21782194,24/10/14,9591048,Nancy,"I couldn't have asked for a better experience staying with MaryEllen and her family for a couple of days. Her entire family made me feel welcome immediately and easily accommodated my presence into their home. The room is the way it is pictured; the bed is quite comfortable. I think MaryEllen chose a very good mattress! MaryEllen hospitable character also showed by providing tea or coffee and a very nice breakfast.  

The location is just a few blocks from Columbia University.  There are many restaurants within 2 blocks.  Great location, great accommodation, wonderful hosts.   Thank you MaryEllen and family.
"
5203,22799493,15/11/14,11376763,Elissa,"Staying at MaryEllen's place on the upper West Side exceeded my expectations: probably one of the most convenient locations in NYC, and the apartment was beautiful. I got bumped up to a large room with its own bathroom, and the bed, towels, everything I used was high quality and comforting. MaryEllen and family were terrific hosts, knowledgeable about the city and interesting to talk to. I will definitely stay there again when I return to New York. "
5203,23033917,21/11/14,568104,Henrik,"MaryEllen and her family are wonder hosts. All very friendly, warm and inviting. The apartment is a beautiful pre-war building located very close to the subway and a number of places to eat. The clean guest room is just like home and actually is a home for this nice family. The light breakfast of homemade granola cereal and coffee is a real treat. Wifi has a strong signal and is very usable. "
5203,23158252,24/11/14,22508539,Rodrigo,"What can i say about my trip with these family? Actually,one word is enough to describe them , AMAZING FAMILY ,they are friendly and good vibes! Also..the their home is so cool ,and very localized ,near the central park and stuffs..actually,it was the best host family i ever had,even it was just for 3 nights..but it was enough to know that they are the best..

ps:the breakfast is delicious! 

I hope i will stay there again soon! Kisses kisses!

Love 
Rodrigo"
5203,23992141,16/12/14,1308471,Sissi,"Wonderful stay, I had homemade granola and croissants each breakfasts and French toast my last morning! I ended in a bigger room than expected, which was very nice and my own bathroom. Warm hospitality but still having my privacy. I totally recommend staying with Mary Ellen and family! "
5203,121131896,14/12/16,143639,Emilie,"Once again a wonderful stay with Maryellen and her family

A cosy safe room just a few subway stops from the heart of the city

A warm tea always awaits you and delicious French toast or granola to begin your day seesighting

I just can't imagine going anywhere else in NY and I invite everyone to enjoy the Lehmann's hospitality"
5203,124328766,1/1/17,102874431,Natasha,MaryEllen is an amazing host. My friend and I stayed at her place for NYE. She made it feel like home. Thank you MaryEllen for all your help :) will def be staying at your place if I ever visit NYC again.  
5203,125035413,3/1/17,55275869,Sarah Anne,"I am so very grateful to have found such a cozy place to stay on my first solo trip to the big apple. Their home is almost as lovely as them! Tea, delicious sticky buns, and the coziest bed made for a fantastic stay. My only regret is not being able to stay longer! "
5203,126386267,11/1/17,12656378,Luis Guillermo,"Maryellen was a wonderful host, she went above and beyond to make my stay absolutely amazing. She responded to all my text messages. The place is very close to Mount Sinai St' Lukes if you are going to interview there. I would definitely stay again. "
5203,129393870,30/1/17,14651425,Esther,"Amazing value, perfect location for my NYC needs and great warm friendly family. Highly recommended! "
5203,130082656,4/2/17,50465728,Zehua,It's a very lovely family. The room is clean and neat. 5 stars recommend!
5203,132851581,19/2/17,500371,Mafaz,"Mary-Ellen and her family were wonderful hosts and their apartment is absolutely charming. I stayed for three nights and immediately felt as though I had been there before because of how comfortable the place was. It was lovely to wake up to the smell of toasted croissants and coffee every morning. Mary-Ellen showed me where everything was as soon as I arrived and was extremely accommodating to my check-in and check-out times. The location is close to several subway stations and not too far from Central and Riverside Parks. There are a bunch of great coffee shops around the neighborhood as well. If you're looking for a clean, comfortable, and welcoming environment then this is definitely the place to book!"
5203,136239011,9/3/17,29543919,Asami,MaryEllen's place felt like home and was always full of delicious smells. The room is simple with a small bed and desk space that is part of a large book shelf but roomier than I expected. I was visiting Columbia so the location was perfect. Very close to restaurants and the 110th St station to catch the 1 train. I didn't get to spend much time with MaryEllen or her teenage kids but I had a lovely time chatting with her husband and hanging out with their dog during breakfast. Definitely recommended for solo travelers.
5203,136563917,11/3/17,11040763,Ashton,"The whole family is amazing, including their sweet dog.
I will suggest staying with them to anyone I know who plans a trip to NYC.
"
5203,137819825,17/3/17,117206392,Manan,"MaryEllen is a very nice, hospitable person. My stay was very comfortable. Great location, clean, comfortable, not noisy- couldn't have asked for more. "
5203,137996548,18/3/17,15828157,Lydia,"Hands down my favorite Airbnb listing where I've stayed in New York. Mary Ellen is easy to communicate with, and provides a very pretty, comfy room that's in quite a nice building. I got there late and left early, but the nice desk in the room helped me get some essays written for my classes. Definitely hope to stay here again for future city visits!"
5203,139804841,26/3/17,42310058,Lauren,"Welcoming space, clean, great location, comfortable."
5203,140550461,30/3/17,16747722,Blake,Great price for the room and location. My host went out of her way to make sure I arrived and that someone was there to let me in. Highly recommend.
5203,141734590,4/4/17,23049434,Daqian,"Great location, 5min walk to Columbia campus; fantastic people! Clean, cozy room in a spacious apartment. Freddie is probably the cutest dog you'll ever see within a 10 mile radius. "
5203,145887644,20/4/17,29953293,Tiago,"If you're on this page and found availability for the dates you need, close the other tabs and just book it. What a fantastic experience this was all round. 

MaryEllen and her family (incluindo Fred, the dog), were fantastic, charismatic and super receptive. They give you your space (I had my own bathroom), and really make you feel at home.  

I am asthmatic and didn't have to touch my inhaler once, which is a huge deal for me. 

MaryEllen and her family were an absolute pleasure. They really were, and words really can't capture accurately how pleased I am with the experience. 

Thanks M.E and family

Tiago"
5203,151578236,13/5/17,109690458,Barbara,"I stayed one week at MaryEllen's home. She and her husband were really flexible of checking in and out. During my stay I could come and go like I want because of my own key. As I was on the way all the time, we didn't see us so often, but nevertheless we had some nice talks. Otherwise the family accepts my private sphere, so I felt really well at their home. Also the family-dog Freddy is so lovely and good-natured. 
Coffee, tee, granola and fruits were available all the time. MaryEllen also made towels and a hairdryer available for me. 
Their nice, big flat is well-located at a subway-station and you can reach Times Square in about 20 min. The Central park is in walking distance. I felt safe at their home and in the surrounding area all time. So I can really recommend MaryEllen's home specially for single travellers, because I think you could rely on their help in case of need."
5203,169455644,12/7/17,3640654,Zach,fantastic. great stay and nice people 
5203,170492373,15/7/17,130906520,Abdul,If you are a lone traveller and need a place to sleep and drop bags safely then look no further. This place is on broadway and at walking distance to subway and central park. That's all you need to discover the top attractions of Manhattan. Mary and her husband Mike are very hospitable. They made sure that guy at reception is aware of my arrival to treat me well. They welcomed me right at the elevator's door and helped me with my heavy luggage. They even kept their dog locked so that it doesn't interfere with guest. There were few things which required their assistance like shower operation. On checkout the humble Mike again helped me with the luggage and saw me off until I boarded the cab. Thanks Mike n Marry for making me feel at home.
5203,172700991,21/7/17,31191229,Jeong-A,I enjoyed Mary's flat a lot not only because of her hospitality but also because of all the family members' care. I would like to recommend this lovely stay for dog lovers and ones who wanna stay near the park and calm neighborhood with convenient public transportation. I would love to come and stay this place again for my next stay :)
5216,1701,21/4/09,10901,Luis,"I highly recomend this apartment!... Just arrived home now from NY and had a blast there. The apartment has the best location one can get. Just in the midle of everything. It's very confortable, quiet and cozy.
I'll be back for sure!"
5216,2379,15/5/09,10593,Raquel,"The apt. is in a perfect area, near everything. The building is very quite, the apt. it's good."
5216,3497,2/6/09,16386,Steve,"Tonya was very nice over the phone and was very helpfull. Her place is very clean and very homie. Its very centralized and close to everything. Her superintendent wasn't to friendly thou. So if u need a central place that will give you a good nigjt sleep , her place is that place to be. "
5216,6137,26/7/09,22211,Sergio,"Great place to rest and keep your belongings safe and secure. Tonya and her family are really friendly and very responsive. We had some trouble with her internet connection, but it didn't matter since there were plenty of free wi-fi cafes all around us. The superintendent did seem a bit up tight. However, I highly recommend this apartment!!!"
5216,7618,17/8/09,25777,Nick,"The apartment was in a great area, and was super large as advertised. I had no problems with Tony or the super. I definitely recommend the place."
5216,8383,27/8/09,33157,Annabel,"I meant to write a review for my stay at Tonya's place a long time ago... hopefully, better late than never!!!

Tonya's place was clean, in a great location, and met all our needs and then some!  She was very courteous, responsive, and flexibile (me and my travel partner were late due to traffic, and she arranged for the property manager to meet us, even though it was 9pm).  My friend and I enjoyed our stay here and would definitely recommend this property and Tonya as a hostess anyday!  Thanks again Tonya!"
5216,9225,7/9/09,25700,Shirley,"Perfect Location!! The place was great, Tanya and Tony, were so nice and accommodating, would stay here again!"
5216,12705,7/10/09,24811,Shweta,"Great location, clean and functional.  Unfortunately we weren't able to get on the internet while we were there which was a bit disappointing but everything else was fine.  Great value for money, would probably stay there again!"
5216,14341,20/10/09,31998,Ronen,"the aparement is very well located - central manhattan and subway to everyehare near by. 
the apartment is basic - clean. a little different from the nice picture but gives valu for the money we payed. they can improve the cable TV channels - they currently have only very basic channels. not even the leading ones. 
the Supr - Winston is a great asset. very nice and helpfull.
"
5216,18436,27/11/09,51224,Paula,Our stay was disappointing as we did not stay in the apt advertised.  Accomodations did not reflect the images posted on the site. No explanation was given as to why we were given an apt on the 2nd floor instead of the one on the fourth floor as per the itineary. Found the space to be somewhat dangerous (non child proof)with an open loft that had no railing as was seen in the pictures. My child was disappointed to have not been able to sleep upstairs for fear of rolling down to the first level.  Th bathroom was cramped with very little space to move around and an exposed hot pipe that ran from floor to ceiling that burnt my child when she went to take a shower.  Not an ideal place to stay with kid(s).  The street view does not represent the actual street (W 25th) where the apt was located.
5216,196728,11/3/11,293312,Chris,"Nice apartment for two people to stay in NYC, maybe a little small for two couples. The lofted bedroom is quite short, but overall an extremely convenient apartment and convenient stay (super lives in the building so key hand-off, etc was easy)."
5216,261267,12/5/11,2425,Crisel,"Our stay at Super Large APT was amazing! We booked the room one day in advance of our stay which can be a little nerve wrecking, but Tonya was great at responding. The check in was very easy and upon enterting the apt I found it to be quite charming - perfect for two people. There's a balcony which we didnt really use, but a 'nice to have' in case you want to chill in between sightseeing! The bed was comfy and I loved the decor. There were extra sheets/towels and even a hair dryer which was great since I forgot mine! The couch was also very comfy - again, perfect for two people. The location itself was great - easy access to diff neighborhoods. At the end of each day I was very happy to head back and would def stay here again. I didnt get to meet Tonya personally, but she sounds great and was an accomodating host! The checkout was also super easy. If you're looking for a nice place to call home away from home, stay here!"
5216,264885,15/5/11,583338,Jas,Nice place; clean quiet and well-equipped kitchen.
5216,893411,31/1/12,1397604,Flor,"Estuvimos en NY durante una semana conociendo la ciudad. Este departamento es Ideal para conocer manhattan, siendo que esta muy bien ubicado y cerca de varias bocas de subte que te trasladas ne pocos minutos a cualquier parte de la ciudad.
El departamento en general no es super lujoso ni nada, pero igualmente es muy comodo. El trato fue excelente y por ellos nos sentimos super comodas. Esperamos volver pronto y seguro contactaremos a Tonya nuevamente.


"
5216,963692,2/3/12,1365269,Taise,apto bem centralizado.
5216,1017688,19/3/12,1724790,Christine,"Very good location, very good place for young people, every thing are very near.
The apartment was not very clean, no chair to seat, no table to eat comfortably, the main bed was not so good and we got also some trouble with the bathroom, but Tonya and Wilson were very nice and helpful.
I was only to old to stay there!!"
5216,1246501,8/5/12,1895850,Agustina,"Very nice, well-equipped and comfortable appartment. Well located and with easy access to most of the places tourists visit in NY. Everything worked perfect and it was easy to check in as soon as we arrive to the city. Our experience was very satisfactory and we would definitely come back!"
5216,2002899,16/8/12,2848016,Eloi,APARTAMENTO MUY CÉNTRICO. MUY LIMPIO. INCLUYE TODO EL EQUIPAMIENTO ANUNCIADO. LLEGAMOS MUY TARDE POR CULPA DE LOS VUELOS Y NOS ESPERABAN IGUALMENTE PARA EL CHECK-IN.
5216,2210610,5/9/12,3234406,Jared,"We were very pleased with our stay at Tonyas. The location of this place is perfect, restaurants, shopping, pubs, clubs, time square, subway access, everything we wanted to experience when going to NYC, all so close. It's a cozy place that will comfortably sleep three people, more if you double up in beds. The only issue we had was with the wireless Internet, which did not work. This was a nuisance as we are from out of the country and use our Internet for much of the day planning, therefore or phone bills became very expensive."
5216,2798777,4/11/12,2642940,Melanie,"We stayed at NYC during the hurrican Sandy. Tonya gave us all the assistance we needed.
The apartment was perfect and very clean. "
5216,3330877,12/1/13,3296714,Amanda,"My friends and I stayed in Tonya's apartment for 13 nights and had an amazing time in NYC!! This apartment was quite small but is good in accommodating up to three people. It also didn't appear to be very clean but just some maintenance here and there would really refresh its look and appeal. Tonya was a fantastic host who answered any of my concerns or questions very quickly and was very helpful during our entire stay. The LOCATION of this apartment was phenomenal - 10 mins walking distance to Times Square, subway around the corner and central to many key NYC spots. Towards the end of our time in NY the apartment really did start to feel like home and we all would come back and rent from Tonya again! "
5216,3685115,4/3/13,4202682,Meredith,"This apartment was in a great area of NYC! Don't let the street front deceive you.  Things were clean and was a good size.  It's definitely darker than the pictures and I wouldn't recommend more than 4 people since the fold out futon is not very comfortable.  Tonya did reply right away to an email when we couldn't find more toilet paper and couldn't get the sofa to fold down which was great.  

Great location, and good space. "
5216,3814965,18/3/13,421346,Christopher,"A great apartment in a great spot- my friends and I had a great time in NYC, and big thanks to Tanya for her great place!"
5216,4073266,8/4/13,3231709,Vanessa,Situated in a great location.  The apartment was definitely not spacious even though the pics make it look spacious.  The beds were comfortable.  The loft bed is smaller.  4 persons stayed.  The plumbing in the shower/bath is very slow to drain and was full of hair.  There is a plunger and a strainer there but it definitely needs attention.  The keys were available as advised.  The price was very reasonable.  You don't get the street noise which is good.
5216,4562493,13/5/13,4973391,Annia,"Situated in a great location, near subways, restaurants and make it easy to enjoy the whole city. The apt is less spacious than the pics let think, but still good value for money. A little bit dark as the window shows the back of the building, but the plus is thus that the place is really quiet for a very central NY street. Definitely for not more than 4 people, (so maybe ""Super Large"" is not exact) but enough to spend the nights. We did not met Tonya but Winston, the superintendant, was of great help. Enjoy your stay !"
5216,7854398,6/10/13,6623687,Gilberto,"Great Location, no doubt it will be really comfortable for 4 people, quite old but really worthy
"
5216,11848970,16/4/14,14125065,Kelley,"This was our first stay with airbnb and it was excellent. Easy checkin and checkout, comfortable accommodations and great location close to subway and restaurants on 26th St, plus groceries and CVS. Very walkable to Little Italy, NYU, and lots of shopping on 5th Avenue. I really appreciated being able to book on short notice. Way better than a hotel. "
5216,14355284,17/6/14,15214492,Michele,"The perfect way to enjoy NYC!  The apartment was perfect, more than enough room and was very clean.  Being located a few steps from 5th Ave and Broadway it was a fantastic location - easy to grab a cab, subway and citibikes!  Walking distance to many great coffee shops, delis and fabulous restaurants.
Check in was simple, and Tonya was always accessible and accommodating - so happy have been able to experience the city through Tonya's apartment and neighborhood!  I'll be back!"
5216,27303243,1/3/15,6109120,John,We had a great experience staying here. The place was clean and the location is amaizing. I can't wait to come back.
5216,54502433,21/11/15,25508114,Anne,"We had an assignment in New York and needed a home for an extended stay.  This apartment fit our needs perfectly.   The gentlemen who work in the building are professional and made us feel safe.  The apartment had everything we needed and was clean when we arrived.  The location was amazing, easy walk to multiple trains.  Everything from booking throughout the stay was professional and very easy to work with.  Owner contacted us several times throughout stay to check in. Every time we saw the gentlemen who worked here they always asked if we were ok and if we needed anything.   Great place, great people.  Highly recommend it."
5216,107820726,12/10/16,28473682,Neal,"The location is the major selling point here.  Seconds from the Flatiron building, meaning you're right in the Manhattan action.

If you aren't super fussy about the ""design"" aspect of the space, then this is your best option.  Ultimately, you're in New York.. no one spends time in their apartment and neither will you."
5216,117331117,6/12/16,32003613,Beatriz,"Las fotos del apartamento no correspondían exactamente al apartamento que alquilamos, sino a otro del mismo edificio similar. Cuando llegamos el apartamento estaba muy sucio, pero llamamos a Tonya y se hizo cargo de ello muy rápido,  en el mismo día llamó a una mujer de la limpieza y lo solucionó.  El barrio está bien y la localización muy buena. Buena comunicación con todo Manhattan pues hay varias paradas de metro cerca. Tonya nos hizo sentir como en casa y en general la experiencia fue buena. Sitio recomendable por la localización.  Gracias! Xx"
5216,129546765,31/1/17,33209988,Gaby,Tonya Thank you for hosting us!  it was great.
5216,271200449,31/5/18,77814223,Robert,"Tonya’s place is truly a home away from home. It’s in a great place in the city for first time visitors since it’s smack dab in the middle of Manhattan!  It’s relatively close to the subways and blocks away from some really great attractions and restaurants.  Tonya is very easy to talk to, and because she lives so close, she is always there to lend a hand or give some useful advice in a time of need. She and Winston were very helpful to us during our stay on more than one occasion.  My only small complaint is that the WiFi and signal in the apartment was a bit spotty at times which made working from home a bit of a hassle. You gotta find that sweet spot where you can connect your devices and get decent signal — aka just move closer to the window till you hit it!  Honestly though, that is such a small thing compared to what the apartment offers. I always felt secure coming home and I knew that my room and my things were always safe. For the location and the amenities (I.e. full kitchen, fire stick TV, two beds, plenty of storage, etc.) you can’t beat the price. I would definitely come stay here again and recommend it to any of my friends staying in the city."
5238,8739,1/9/09,14340,Sarah Jane,Ben was so hospitable and his apartment is very comfortable and tastefully decorated. The location is fantastic (right next to the subway) I would DEFINITELY stay there again. Highly recommended. 
